Order_ID,Order_Date,Customer_ID,Customer_Name,Customer_City,Customer_Type,Product_Name,Quantity_Ordered,Quantity_Shipped,Unit_Price,Order_Value,Fulfillment_Status,Days_to_Fulfill
ORD-105625,2025-08-17,CUST-009,Heartland Grocers,"Columbus, OH",Retail,Mixed Produce,169,169,2.89,488.36,Fulfilled,3.0
ORD-105626,2025-08-17,CUST-005,East Coast Produce,"New York, NY",Wholesale,Cucumbers,478,305,1.81,865.08,Partial,4.0
ORD-105627,2025-08-17,CUST-001,Metro Grocery Chain,"Toronto, ON",Retail,Cucumbers,429,429,1.8,771.78,Fulfilled,2.0
ORD-105628,2025-08-17,CUST-004,Great Lakes Grocers,"Detroit, MI",Retail,Cucumbers,35,0,1.87,65.41,Pending,
ORD-105629,2025-08-18,CUST-002,FreshMart Distribution,"Montreal, QC",Distributor,Cucumbers,170,170,1.75,297.02,Fulfilled,2.0
ORD-105630,2025-08-18,CUST-011,Southern Produce Hub,"Atlanta, GA",Wholesale,Lettuce,330,330,1.57,517.58,Fulfilled,3.0
ORD-105631,2025-08-18,CUST-002,FreshMart Distribution,"Montreal, QC",Distributor,Cucumbers,194,194,1.76,340.82,Fulfilled,1.0
ORD-105632,2025-08-18,CUST-009,Heartland Grocers,"Columbus, OH",Retail,Cucumbers,404,404,1.89,761.75,Fulfilled,2.0
ORD-105633,2025-08-18,CUST-012,Philly Fresh Foods,"Philadelphia, PA",Distributor,Mixed Produce,352,0,2.67,940.63,Pending,
ORD-105634,2025-08-18,CUST-004,Great Lakes Grocers,"Detroit, MI",Retail,Tomatoes,127,127,2.56,324.83,Fulfilled,3.0
ORD-105635,2025-08-18,CUST-001,Metro Grocery Chain,"Toronto, ON",Retail,Mixed Produce,39,0,2.75,107.25,Pending,
ORD-105636,2025-08-18,CUST-010,Atlantic Supermarkets,"Boston, MA",Retail,Cucumbers,412,412,1.72,708.12,Fulfilled,4.0
ORD-105637,2025-08-18,CUST-005,East Coast Produce,"New York, NY",Wholesale,Peppers,44,44,3.04,133.95,Fulfilled,2.0
ORD-105638,2025-08-18,CUST-012,Philly Fresh Foods,"Philadelphia, PA",Distributor,Strawberries,150,150,4.13,619.86,Fulfilled,4.0
ORD-105639,2025-08-18,CUST-006,Capital City Foods,"Ottawa, ON",Retail,Lettuce,457,457,1.57,719.4,Fulfilled,3.0
ORD-105640,2025-08-18,CUST-002,FreshMart Distribution,"Montreal, QC",Distributor,Cucumbers,310,310,1.78,551.86,Fulfilled,2.0
ORD-105641,2025-08-18,CUST-007,Buffalo Fresh Market,"Buffalo, NY",Retail,Tomatoes,297,297,2.38,707.54,Fulfilled,3.0
ORD-105642,2025-08-19,CUST-009,Heartland Grocers,"Columbus, OH",Retail,Mixed Produce,433,433,2.68,1162.1,Fulfilled,2.0
ORD-105643,2025-08-19,CUST-010,Atlantic Supermarkets,"Boston, MA",Retail,Lettuce,410,410,1.48,608.04,Fulfilled,3.0
ORD-105644,2025-08-19,CUST-011,Southern Produce Hub,"Atlanta, GA",Wholesale,Tomatoes,205,205,2.47,506.46,Fulfilled,1.0
ORD-105645,2025-08-19,CUST-001,Metro Grocery Chain,"Toronto, ON",Retail,Mixed Produce,134,134,2.91,390.0,Fulfilled,3.0
ORD-105646,2025-08-19,CUST-003,Midwest Foods Co.,"Chicago, IL",Distributor,Mixed Produce,497,497,2.88,1430.08,Fulfilled,3.0
ORD-105647,2025-08-19,CUST-005,East Coast Produce,"New York, NY",Wholesale,Cucumbers,370,370,1.72,637.31,Fulfilled,2.0
ORD-105648,2025-08-19,CUST-007,Buffalo Fresh Market,"Buffalo, NY",Retail,Cucumbers,49,49,1.86,91.36,Fulfilled,3.0
ORD-105649,2025-08-19,CUST-004,Great Lakes Grocers,"Detroit, MI",Retail,Mixed Produce,53,53,2.91,154.25,Fulfilled,1.0
ORD-105650,2025-08-19,CUST-008,Steel City Distributors,"Pittsburgh, PA",Distributor,Tomatoes,301,301,2.55,768.72,Fulfilled,3.0
ORD-105651,2025-08-19,CUST-005,East Coast Produce,"New York, NY",Wholesale,Peppers,141,141,3.01,424.51,Fulfilled,3.0
ORD-105652,2025-08-19,CUST-002,FreshMart Distribution,"Montreal, QC",Distributor,Cucumbers,497,497,1.78,885.32,Fulfilled,3.0
ORD-105653,2025-08-19,CUST-001,Metro Grocery Chain,"Toronto, ON",Retail,Cucumbers,64,0,1.77,113.6,Pending,
ORD-105654,2025-08-20,CUST-006,Capital City Foods,"Ottawa, ON",Retail,Peppers,485,485,3.02,1464.81,Fulfilled,1.0
ORD-105655,2025-08-20,CUST-011,Southern Produce Hub,"Atlanta, GA",Wholesale,Lettuce,300,210,1.53,458.29,Partial,2.0
ORD-105656,2025-08-20,CUST-003,Midwest Foods Co.,"Chicago, IL",Distributor,Strawberries,495,495,4.01,1987.05,Fulfilled,3.0
ORD-105657,2025-08-20,CUST-009,Heartland Grocers,"Columbus, OH",Retail,Tomatoes,352,352,2.51,881.81,Fulfilled,4.0
ORD-105658,2025-08-20,CUST-001,Metro Grocery Chain,"Toronto, ON",Retail,Lettuce,73,73,1.5,109.24,Fulfilled,4.0
ORD-105659,2025-08-20,CUST-012,Philly Fresh Foods,"Philadelphia, PA",Distributor,Mixed Produce,464,272,2.74,1273.66,Partial,1.0
ORD-105660,2025-08-20,CUST-004,Great Lakes Grocers,"Detroit, MI",Retail,Strawberries,244,244,4.0,975.26,Fulfilled,1.0
ORD-105661,2025-08-20,CUST-012,Philly Fresh Foods,"Philadelphia, PA",Distributor,Cucumbers,202,202,1.87,378.64,Fulfilled,1.0
ORD-105662,2025-08-20,CUST-004,Great Lakes Grocers,"Detroit, MI",Retail,Tomatoes,73,40,2.38,174.0,Partial,4.0
ORD-105663,2025-08-20,CUST-009,Heartland Grocers,"Columbus, OH",Retail,Tomatoes,55,55,2.41,132.66,Fulfilled,4.0
ORD-105664,2025-08-20,CUST-009,Heartland Grocers,"Columbus, OH",Retail,Strawberries,497,0,3.89,1935.72,Pending,
ORD-105665,2025-08-21,CUST-005,East Coast Produce,"New York, NY",Wholesale,Mixed Produce,37,37,2.66,98.6,Fulfilled,3.0
ORD-105666,2025-08-21,CUST-007,Buffalo Fresh Market,"Buffalo, NY",Retail,Mixed Produce,148,114,2.9,428.69,Partial,2.0
ORD-105667,2025-08-21,CUST-007,Buffalo Fresh Market,"Buffalo, NY",Retail,Strawberries,332,332,4.07,1350.99,Fulfilled,2.0
ORD-105668,2025-08-21,CUST-002,FreshMart Distribution,"Montreal, QC",Distributor,Lettuce,486,486,1.49,725.98,Fulfilled,1.0
ORD-105669,2025-08-21,CUST-002,FreshMart Distribution,"Montreal, QC",Distributor,Strawberries,229,94,4.05,928.11,Partial,2.0
ORD-105670,2025-08-21,CUST-003,Midwest Foods Co.,"Chicago, IL",Distributor,Strawberries,439,311,4.13,1812.02,Partial,2.0
ORD-105671,2025-08-21,CUST-003,Midwest Foods Co.,"Chicago, IL",Distributor,Cucumbers,81,0,1.75,141.7,Pending,
ORD-105672,2025-08-21,CUST-010,Atlantic Supermarkets,"Boston, MA",Retail,Cucumbers,25,25,1.81,45.22,Fulfilled,3.0
ORD-105673,2025-08-21,CUST-010,Atlantic Supermarkets,"Boston, MA",Retail,Lettuce,413,413,1.52,627.42,Fulfilled,2.0
ORD-105674,2025-08-21,CUST-012,Philly Fresh Foods,"Philadelphia, PA",Distributor,Tomatoes,20,20,2.45,49.03,Fulfilled,3.0
ORD-105675,2025-08-21,CUST-007,Buffalo Fresh Market,"Buffalo, NY",Retail,Lettuce,286,286,1.48,422.87,Fulfilled,4.0
ORD-105676,2025-08-21,CUST-001,Metro Grocery Chain,"Toronto, ON",Retail,Lettuce,91,91,1.47,133.77,Fulfilled,4.0
ORD-105677,2025-08-21,CUST-004,Great Lakes Grocers,"Detroit, MI",Retail,Tomatoes,63,63,2.41,151.65,Fulfilled,4.0
ORD-105678,2025-08-21,CUST-003,Midwest Foods Co.,"Chicago, IL",Distributor,Strawberries,315,315,3.86,1214.89,Fulfilled,1.0
ORD-105679,2025-08-22,CUST-004,Great Lakes Grocers,"Detroit, MI",Retail,Strawberries,27,27,4.14,111.79,Fulfilled,3.0
ORD-105680,2025-08-22,CUST-008,Steel City Distributors,"Pittsburgh, PA",Distributor,Lettuce,269,269,1.44,388.2,Fulfilled,2.0
ORD-105681,2025-08-22,CUST-001,Metro Grocery Chain,"Toronto, ON",Retail,Strawberries,342,146,3.83,1311.4,Partial,3.0
ORD-105682,2025-08-22,CUST-012,Philly Fresh Foods,"Philadelphia, PA",Distributor,Tomatoes,21,21,2.62,54.94,Fulfilled,1.0
ORD-105683,2025-08-22,CUST-006,Capital City Foods,"Ottawa, ON",Retail,Lettuce,50,50,1.53,76.42,Fulfilled,1.0
ORD-105684,2025-08-22,CUST-012,Philly Fresh Foods,"Philadelphia, PA",Distributor,Strawberries,169,169,3.91,660.99,Fulfilled,2.0
ORD-105685,2025-08-22,CUST-010,Atlantic Supermarkets,"Boston, MA",Retail,Mixed Produce,137,0,2.67,365.58,Pending,
ORD-105686,2025-08-22,CUST-007,Buffalo Fresh Market,"Buffalo, NY",Retail,Peppers,157,157,3.12,490.23,Fulfilled,3.0
ORD-105687,2025-08-22,CUST-011,Southern Produce Hub,"Atlanta, GA",Wholesale,Strawberries,392,392,3.98,1561.79,Fulfilled,1.0
ORD-105688,2025-08-22,CUST-001,Metro Grocery Chain,"Toronto, ON",Retail,Mixed Produce,233,117,2.83,659.82,Partial,1.0
ORD-105689,2025-08-22,CUST-006,Capital City Foods,"Ottawa, ON",Retail,Cucumbers,184,184,1.84,339.26,Fulfilled,2.0
ORD-105690,2025-08-23,CUST-007,Buffalo Fresh Market,"Buffalo, NY",Retail,Mixed Produce,262,262,2.68,701.84,Fulfilled,4.0
ORD-105691,2025-08-23,CUST-008,Steel City Distributors,"Pittsburgh, PA",Distributor,Peppers,300,300,3.13,938.98,Fulfilled,4.0
ORD-105692,2025-08-23,CUST-003,Midwest Foods Co.,"Chicago, IL",Distributor,Lettuce,351,351,1.47,516.36,Fulfilled,4.0
ORD-105693,2025-08-23,CUST-010,Atlantic Supermarkets,"Boston, MA",Retail,Lettuce,298,0,1.53,456.59,Pending,
ORD-105694,2025-08-23,CUST-005,East Coast Produce,"New York, NY",Wholesale,Tomatoes,179,179,2.55,456.48,Fulfilled,4.0
ORD-105695,2025-08-23,CUST-010,Atlantic Supermarkets,"Boston, MA",Retail,Tomatoes,385,385,2.59,995.66,Fulfilled,1.0
ORD-105696,2025-08-23,CUST-006,Capital City Foods,"Ottawa, ON",Retail,Strawberries,101,101,4.11,414.78,Fulfilled,4.0
ORD-105697,2025-08-23,CUST-006,Capital City Foods,"Ottawa, ON",Retail,Lettuce,172,172,1.54,264.98,Fulfilled,4.0
ORD-105698,2025-08-23,CUST-004,Great Lakes Grocers,"Detroit, MI",Retail,Mixed Produce,171,171,2.87,490.63,Fulfilled,4.0
ORD-105699,2025-08-24,CUST-005,East Coast Produce,"New York, NY",Wholesale,Strawberries,150,150,3.98,597.17,Fulfilled,1.0
ORD-105700,2025-08-24,CUST-002,FreshMart Distribution,"Montreal, QC",Distributor,Lettuce,111,111,1.52,168.18,Fulfilled,2.0
ORD-105701,2025-08-24,CUST-010,Atlantic Supermarkets,"Boston, MA",Retail,Mixed Produce,385,162,2.92,1125.78,Partial,1.0
ORD-105702,2025-08-24,CUST-005,East Coast Produce,"New York, NY",Wholesale,Strawberries,130,130,4.05,526.92,Fulfilled,2.0
ORD-105703,2025-08-24,CUST-002,FreshMart Distribution,"Montreal, QC",Distributor,Mixed Produce,60,60,2.85,170.81,Fulfilled,1.0
ORD-105704,2025-08-24,CUST-011,Southern Produce Hub,"Atlanta, GA",Wholesale,Strawberries,445,445,4.12,1835.44,Fulfilled,1.0
ORD-105705,2025-08-24,CUST-005,East Coast Produce,"New York, NY",Wholesale,Lettuce,45,36,1.46,65.51,Partial,1.0
ORD-105706,2025-08-24,CUST-007,Buffalo Fresh Market,"Buffalo, NY",Retail,Mixed Produce,327,327,2.78,910.19,Fulfilled,4.0
ORD-105707,2025-08-24,CUST-005,East Coast Produce,"New York, NY",Wholesale,Strawberries,363,363,3.82,1386.04,Fulfilled,2.0
ORD-105708,2025-08-25,CUST-001,Metro Grocery Chain,"Toronto, ON",Retail,Mixed Produce,300,300,2.88,865.16,Fulfilled,1.0
ORD-105709,2025-08-25,CUST-010,Atlantic Supermarkets,"Boston, MA",Retail,Peppers,133,133,3.16,419.89,Fulfilled,4.0
ORD-105710,2025-08-25,CUST-002,FreshMart Distribution,"Montreal, QC",Distributor,Cucumbers,328,328,1.83,599.55,Fulfilled,2.0
ORD-105711,2025-08-25,CUST-009,Heartland Grocers,"Columbus, OH",Retail,Peppers,207,207,3.08,637.98,Fulfilled,2.0
ORD-105712,2025-08-25,CUST-011,Southern Produce Hub,"Atlanta, GA",Wholesale,Peppers,330,330,3.17,1045.14,Fulfilled,1.0
ORD-105713,2025-08-25,CUST-001,Metro Grocery Chain,"Toronto, ON",Retail,Mixed Produce,390,390,2.83,1101.79,Fulfilled,3.0
ORD-105714,2025-08-25,CUST-010,Atlantic Supermarkets,"Boston, MA",Retail,Peppers,407,407,3.09,1257.8,Fulfilled,2.0
ORD-105715,2025-08-25,CUST-001,Metro Grocery Chain,"Toronto, ON",Retail,Lettuce,360,360,1.45,522.65,Fulfilled,2.0
ORD-105716,2025-08-26,CUST-005,East Coast Produce,"New York, NY",Wholesale,Peppers,422,422,3.0,1266.65,Fulfilled,2.0
ORD-105717,2025-08-26,CUST-004,Great Lakes Grocers,"Detroit, MI",Retail,Tomatoes,383,383,2.52,964.15,Fulfilled,4.0
ORD-105718,2025-08-26,CUST-006,Capital City Foods,"Ottawa, ON",Retail,Cucumbers,305,305,1.87,571.07,Fulfilled,1.0
ORD-105719,2025-08-26,CUST-008,Steel City Distributors,"Pittsburgh, PA",Distributor,Strawberries,199,199,4.02,800.03,Fulfilled,3.0
ORD-105720,2025-08-26,CUST-012,Philly Fresh Foods,"Philadelphia, PA",Distributor,Mixed Produce,75,0,2.8,209.89,Pending,
ORD-105721,2025-08-26,CUST-002,FreshMart Distribution,"Montreal, QC",Distributor,Strawberries,41,33,4.16,170.68,Partial,3.0
ORD-105722,2025-08-26,CUST-003,Midwest Foods Co.,"Chicago, IL",Distributor,Cucumbers,456,456,1.73,789.46,Fulfilled,1.0
ORD-105723,2025-08-26,CUST-005,East Coast Produce,"New York, NY",Wholesale,Tomatoes,283,283,2.41,683.08,Fulfilled,4.0
ORD-105724,2025-08-26,CUST-012,Philly Fresh Foods,"Philadelphia, PA",Distributor,Peppers,373,254,3.23,1203.37,Partial,2.0
ORD-105725,2025-08-26,CUST-008,Steel City Distributors,"Pittsburgh, PA",Distributor,Cucumbers,195,195,1.87,364.67,Fulfilled,3.0
ORD-105726,2025-08-26,CUST-003,Midwest Foods Co.,"Chicago, IL",Distributor,Strawberries,373,373,3.88,1448.15,Fulfilled,1.0
ORD-105727,2025-08-26,CUST-009,Heartland Grocers,"Columbus, OH",Retail,Mixed Produce,323,323,2.93,945.29,Fulfilled,2.0
ORD-105728,2025-08-27,CUST-010,Atlantic Supermarkets,"Boston, MA",Retail,Strawberries,68,68,3.87,263.22,Fulfilled,4.0
ORD-105729,2025-08-27,CUST-012,Philly Fresh Foods,"Philadelphia, PA",Distributor,Strawberries,294,294,3.98,1168.89,Fulfilled,4.0
ORD-105730,2025-08-27,CUST-008,Steel City Distributors,"Pittsburgh, PA",Distributor,Peppers,400,400,3.23,1292.75,Fulfilled,1.0
ORD-105731,2025-08-27,CUST-007,Buffalo Fresh Market,"Buffalo, NY",Retail,Mixed Produce,281,281,2.69,755.52,Fulfilled,1.0
ORD-105732,2025-08-27,CUST-011,Southern Produce Hub,"Atlanta, GA",Wholesale,Peppers,75,75,3.15,236.12,Fulfilled,4.0
ORD-105733,2025-08-27,CUST-008,Steel City Distributors,"Pittsburgh, PA",Distributor,Lettuce,391,391,1.45,567.16,Fulfilled,1.0
ORD-105734,2025-08-27,CUST-001,Metro Grocery Chain,"Toronto, ON",Retail,Peppers,484,217,3.25,1573.72,Partial,4.0
ORD-105735,2025-08-27,CUST-006,Capital City Foods,"Ottawa, ON",Retail,Cucumbers,407,407,1.71,697.9,Fulfilled,4.0
ORD-105736,2025-08-27,CUST-007,Buffalo Fresh Market,"Buffalo, NY",Retail,Peppers,93,61,3.05,283.89,Partial,3.0
ORD-105737,2025-08-27,CUST-012,Philly Fresh Foods,"Philadelphia, PA",Distributor,Strawberries,443,443,4.12,1826.98,Fulfilled,2.0
ORD-105738,2025-08-27,CUST-012,Philly Fresh Foods,"Philadelphia, PA",Distributor,Tomatoes,85,85,2.58,218.98,Fulfilled,1.0
ORD-105739,2025-08-27,CUST-011,Southern Produce Hub,"Atlanta, GA",Wholesale,Peppers,25,25,3.0,74.96,Fulfilled,3.0
ORD-105740,2025-08-27,CUST-009,Heartland Grocers,"Columbus, OH",Retail,Tomatoes,336,0,2.56,859.84,Cancelled,
ORD-105741,2025-08-27,CUST-001,Metro Grocery Chain,"Toronto, ON",Retail,Cucumbers,148,148,1.81,268.44,Fulfilled,2.0
ORD-105742,2025-08-27,CUST-008,Steel City Distributors,"Pittsburgh, PA",Distributor,Mixed Produce,439,439,2.89,1269.46,Fulfilled,4.0
ORD-105743,2025-08-28,CUST-001,Metro Grocery Chain,"Toronto, ON",Retail,Strawberries,385,0,4.2,1615.46,Pending,
ORD-105744,2025-08-28,CUST-012,Philly Fresh Foods,"Philadelphia, PA",Distributor,Cucumbers,337,337,1.85,624.37,Fulfilled,3.0
ORD-105745,2025-08-28,CUST-003,Midwest Foods Co.,"Chicago, IL",Distributor,Peppers,387,387,3.24,1254.34,Fulfilled,2.0
ORD-105746,2025-08-28,CUST-007,Buffalo Fresh Market,"Buffalo, NY",Retail,Tomatoes,151,151,2.62,395.21,Fulfilled,1.0
ORD-105747,2025-08-28,CUST-002,FreshMart Distribution,"Montreal, QC",Distributor,Peppers,74,74,3.09,229.02,Fulfilled,1.0
ORD-105748,2025-08-28,CUST-008,Steel City Distributors,"Pittsburgh, PA",Distributor,Mixed Produce,457,457,2.8,1281.75,Fulfilled,1.0
ORD-105749,2025-08-28,CUST-007,Buffalo Fresh Market,"Buffalo, NY",Retail,Strawberries,480,278,4.02,1927.81,Partial,4.0
ORD-105750,2025-08-28,CUST-004,Great Lakes Grocers,"Detroit, MI",Retail,Mixed Produce,217,217,2.66,578.02,Fulfilled,2.0
ORD-105751,2025-08-29,CUST-006,Capital City Foods,"Ottawa, ON",Retail,Peppers,272,272,3.01,819.86,Fulfilled,2.0
ORD-105752,2025-08-29,CUST-006,Capital City Foods,"Ottawa, ON",Retail,Strawberries,329,329,4.07,1340.1,Fulfilled,4.0
ORD-105753,2025-08-29,CUST-006,Capital City Foods,"Ottawa, ON",Retail,Tomatoes,270,270,2.4,647.17,Fulfilled,1.0
ORD-105754,2025-08-29,CUST-008,Steel City Distributors,"Pittsburgh, PA",Distributor,Strawberries,472,241,4.07,1920.97,Partial,3.0
ORD-105755,2025-08-29,CUST-008,Steel City Distributors,"Pittsburgh, PA",Distributor,Peppers,76,76,3.03,230.09,Fulfilled,2.0
ORD-105756,2025-08-29,CUST-009,Heartland Grocers,"Columbus, OH",Retail,Cucumbers,442,442,1.85,816.27,Fulfilled,3.0
ORD-105757,2025-08-29,CUST-002,FreshMart Distribution,"Montreal, QC",Distributor,Cucumbers,402,402,1.75,702.72,Fulfilled,4.0
ORD-105758,2025-08-29,CUST-001,Metro Grocery Chain,"Toronto, ON",Retail,Tomatoes,308,140,2.42,746.63,Partial,2.0
ORD-105759,2025-08-29,CUST-004,Great Lakes Grocers,"Detroit, MI",Retail,Cucumbers,485,485,1.84,893.69,Fulfilled,3.0
ORD-105760,2025-08-29,CUST-009,Heartland Grocers,"Columbus, OH",Retail,Tomatoes,242,242,2.52,608.65,Fulfilled,3.0
ORD-105761,2025-08-29,CUST-007,Buffalo Fresh Market,"Buffalo, NY",Retail,Lettuce,420,420,1.43,599.97,Fulfilled,1.0
ORD-105762,2025-08-29,CUST-002,FreshMart Distribution,"Montreal, QC",Distributor,Tomatoes,347,347,2.55,885.71,Fulfilled,2.0
ORD-105763,2025-08-30,CUST-010,Atlantic Supermarkets,"Boston, MA",Retail,Tomatoes,236,236,2.56,603.34,Fulfilled,2.0
ORD-105764,2025-08-30,CUST-010,Atlantic Supermarkets,"Boston, MA",Retail,Peppers,450,450,3.17,1426.42,Fulfilled,2.0
ORD-105765,2025-08-30,CUST-011,Southern Produce Hub,"Atlanta, GA",Wholesale,Cucumbers,461,461,1.83,844.86,Fulfilled,1.0
ORD-105766,2025-08-30,CUST-007,Buffalo Fresh Market,"Buffalo, NY",Retail,Lettuce,439,439,1.55,680.61,Fulfilled,2.0
ORD-105767,2025-08-30,CUST-001,Metro Grocery Chain,"Toronto, ON",Retail,Peppers,462,0,3.09,1426.87,Pending,
ORD-105768,2025-08-30,CUST-009,Heartland Grocers,"Columbus, OH",Retail,Cucumbers,449,449,1.81,814.75,Fulfilled,3.0
ORD-105769,2025-08-30,CUST-003,Midwest Foods Co.,"Chicago, IL",Distributor,Cucumbers,469,469,1.75,818.46,Fulfilled,3.0
ORD-105770,2025-08-30,CUST-006,Capital City Foods,"Ottawa, ON",Retail,Cucumbers,166,166,1.79,297.91,Fulfilled,2.0
ORD-105771,2025-08-30,CUST-006,Capital City Foods,"Ottawa, ON",Retail,Strawberries,145,145,4.18,606.71,Fulfilled,4.0
ORD-105772,2025-08-30,CUST-011,Southern Produce Hub,"Atlanta, GA",Wholesale,Lettuce,110,60,1.55,170.24,Partial,2.0
ORD-105773,2025-08-30,CUST-001,Metro Grocery Chain,"Toronto, ON",Retail,Lettuce,295,295,1.44,426.27,Fulfilled,4.0
ORD-105774,2025-08-31,CUST-005,East Coast Produce,"New York, NY",Wholesale,Tomatoes,467,467,2.54,1185.77,Fulfilled,3.0
ORD-105775,2025-08-31,CUST-004,Great Lakes Grocers,"Detroit, MI",Retail,Tomatoes,133,133,2.58,343.09,Fulfilled,3.0
ORD-105776,2025-08-31,CUST-008,Steel City Distributors,"Pittsburgh, PA",Distributor,Peppers,162,162,2.98,482.05,Fulfilled,2.0
ORD-105777,2025-08-31,CUST-003,Midwest Foods Co.,"Chicago, IL",Distributor,Tomatoes,256,256,2.38,610.24,Fulfilled,3.0
ORD-105778,2025-08-31,CUST-003,Midwest Foods Co.,"Chicago, IL",Distributor,Lettuce,393,393,1.47,576.11,Fulfilled,1.0
ORD-105779,2025-08-31,CUST-009,Heartland Grocers,"Columbus, OH",Retail,Mixed Produce,79,79,2.92,230.95,Fulfilled,2.0
ORD-105780,2025-08-31,CUST-004,Great Lakes Grocers,"Detroit, MI",Retail,Mixed Produce,282,282,2.7,761.35,Fulfilled,2.0
ORD-105781,2025-08-31,CUST-010,Atlantic Supermarkets,"Boston, MA",Retail,Tomatoes,208,208,2.54,527.97,Fulfilled,3.0
ORD-105782,2025-08-31,CUST-004,Great Lakes Grocers,"Detroit, MI",Retail,Cucumbers,376,376,1.72,645.21,Fulfilled,1.0
ORD-105783,2025-08-31,CUST-012,Philly Fresh Foods,"Philadelphia, PA",Distributor,Tomatoes,447,447,2.59,1157.32,Fulfilled,1.0
ORD-105784,2025-08-31,CUST-011,Southern Produce Hub,"Atlanta, GA",Wholesale,Mixed Produce,438,438,2.83,1239.42,Fulfilled,1.0
ORD-105785,2025-08-31,CUST-005,East Coast Produce,"New York, NY",Wholesale,Cucumbers,358,358,1.77,632.56,Fulfilled,1.0
ORD-105786,2025-09-01,CUST-009,Heartland Grocers,"Columbus, OH",Retail,Cucumbers,230,230,1.88,432.24,Fulfilled,3.0
ORD-105787,2025-09-01,CUST-004,Great Lakes Grocers,"Detroit, MI",Retail,Peppers,25,25,3.01,75.15,Fulfilled,1.0
ORD-105788,2025-09-01,CUST-005,East Coast Produce,"New York, NY",Wholesale,Peppers,209,209,3.21,671.75,Fulfilled,4.0
ORD-105789,2025-09-01,CUST-012,Philly Fresh Foods,"Philadelphia, PA",Distributor,Cucumbers,425,425,1.84,781.27,Fulfilled,3.0
ORD-105790,2025-09-01,CUST-011,Southern Produce Hub,"Atlanta, GA",Wholesale,Tomatoes,493,0,2.57,1265.47,Pending,
ORD-105791,2025-09-01,CUST-010,Atlantic Supermarkets,"Boston, MA",Retail,Peppers,320,320,3.06,980.13,Fulfilled,3.0
ORD-105792,2025-09-01,CUST-005,East Coast Produce,"New York, NY",Wholesale,Tomatoes,314,228,2.51,788.09,Partial,3.0
ORD-105793,2025-09-01,CUST-009,Heartland Grocers,"Columbus, OH",Retail,Tomatoes,207,207,2.5,517.14,Fulfilled,4.0
ORD-105794,2025-09-01,CUST-012,Philly Fresh Foods,"Philadelphia, PA",Distributor,Mixed Produce,55,55,2.85,156.93,Fulfilled,4.0
ORD-105795,2025-09-01,CUST-003,Midwest Foods Co.,"Chicago, IL",Distributor,Mixed Produce,488,355,2.82,1377.24,Partial,4.0
ORD-105796,2025-09-01,CUST-007,Buffalo Fresh Market,"Buffalo, NY",Retail,Strawberries,193,193,3.89,751.25,Fulfilled,4.0
ORD-105797,2025-09-02,CUST-006,Capital City Foods,"Ottawa, ON",Retail,Mixed Produce,425,425,2.74,1163.16,Fulfilled,4.0
ORD-105798,2025-09-02,CUST-006,Capital City Foods,"Ottawa, ON",Retail,Cucumbers,498,498,1.72,857.3,Fulfilled,2.0
ORD-105799,2025-09-02,CUST-011,Southern Produce Hub,"Atlanta, GA",Wholesale,Peppers,400,400,3.17,1268.92,Fulfilled,2.0
ORD-105800,2025-09-02,CUST-006,Capital City Foods,"Ottawa, ON",Retail,Mixed Produce,173,173,2.81,486.51,Fulfilled,3.0
ORD-105801,2025-09-02,CUST-008,Steel City Distributors,"Pittsburgh, PA",Distributor,Strawberries,118,118,4.13,486.98,Fulfilled,1.0
ORD-105802,2025-09-02,CUST-007,Buffalo Fresh Market,"Buffalo, NY",Retail,Strawberries,24,24,4.08,97.87,Fulfilled,3.0
ORD-105803,2025-09-02,CUST-008,Steel City Distributors,"Pittsburgh, PA",Distributor,Tomatoes,114,114,2.43,276.72,Fulfilled,3.0
ORD-105804,2025-09-02,CUST-002,FreshMart Distribution,"Montreal, QC",Distributor,Tomatoes,171,171,2.62,447.45,Fulfilled,2.0
ORD-105805,2025-09-02,CUST-009,Heartland Grocers,"Columbus, OH",Retail,Peppers,333,140,3.07,1022.56,Partial,2.0
ORD-105806,2025-09-02,CUST-005,East Coast Produce,"New York, NY",Wholesale,Mixed Produce,379,379,2.94,1113.58,Fulfilled,1.0
ORD-105807,2025-09-02,CUST-004,Great Lakes Grocers,"Detroit, MI",Retail,Mixed Produce,174,97,2.69,467.69,Partial,3.0
ORD-105808,2025-09-03,CUST-010,Atlantic Supermarkets,"Boston, MA",Retail,Cucumbers,35,35,1.84,64.25,Fulfilled,4.0
ORD-105809,2025-09-03,CUST-010,Atlantic Supermarkets,"Boston, MA",Retail,Mixed Produce,493,371,2.86,1409.39,Partial,1.0
ORD-105810,2025-09-03,CUST-008,Steel City Distributors,"Pittsburgh, PA",Distributor,Lettuce,60,60,1.5,90.07,Fulfilled,3.0
ORD-105811,2025-09-03,CUST-001,Metro Grocery Chain,"Toronto, ON",Retail,Strawberries,374,374,4.06,1518.23,Fulfilled,3.0
ORD-105812,2025-09-03,CUST-011,Southern Produce Hub,"Atlanta, GA",Wholesale,Mixed Produce,376,376,2.69,1010.72,Fulfilled,4.0
ORD-105813,2025-09-03,CUST-007,Buffalo Fresh Market,"Buffalo, NY",Retail,Peppers,471,471,3.16,1487.3,Fulfilled,4.0
