Shipment_ID,Ship_Date,Scheduled_Delivery,Actual_Delivery,Carrier,Origin,Destination,Lane,Distance_Miles,Shipment_Mode,Product_Category,Weight_LBS,Cost_Per_Mile,Total_Freight_Cost,Tender_Accepted,Tender_Sequence,On_Time_Delivery,Damage_Claim,Transit_Days_Scheduled,Transit_Days_Actual
SHP-115242,2025-06-30,2025-07-04,2025-07-04,CrossBorder Freight,"Windsor, ON","Winnipeg, MB","Windsor, ON → Winnipeg, MB",1886,Reefer,Strawberries,37904,4.89,9219.23,1,1,1,0,4,4
SHP-115244,2025-09-03,2025-09-06,2025-09-06,CrossBorder Freight,"Windsor, ON","Boston, MA","Windsor, ON → Boston, MA",1062,LTL,Lettuce,10143,3.4,3612.3,1,1,1,0,3,3
SHP-115245,2025-01-18,2025-01-20,2025-01-20,CrossBorder Freight,"Kingsville, ON","New York, NY","Kingsville, ON → New York, NY",902,Reefer,Lettuce,39919,3.89,3512.71,1,1,1,0,2,2
SHP-115246,2025-01-02,2025-01-04,2025-01-04,CrossBorder Freight,"Kingsville, ON","New York, NY","Kingsville, ON → New York, NY",894,TL,Strawberries,35978,2.8,2507.39,0,2,1,0,2,2
SHP-115247,2025-03-17,2025-03-18,2025-03-18,Prairie Express,"Leamington, ON","Pittsburgh, PA","Leamington, ON → Pittsburgh, PA",493,Reefer,Mixed Produce,30360,3.17,1564.28,1,1,1,0,1,1
SHP-115248,2024-08-20,2024-08-22,2024-08-22,Summit Trucking,"Kingsville, ON","Montreal, QC","Kingsville, ON → Montreal, QC",835,TL,Tomatoes,38048,3.28,2737.43,1,1,1,0,2,2
SHP-115249,2024-04-11,2024-04-13,2024-04-13,Summit Trucking,"Kingsville, ON","New York, NY","Kingsville, ON → New York, NY",891,TL,Cucumbers,34315,2.94,2618.31,1,1,1,0,2,2
SHP-115250,2024-05-24,2024-05-25,2024-05-25,TransNorth Logistics,"Kingsville, ON","Toronto, ON","Kingsville, ON → Toronto, ON",364,TL,Cucumbers,32406,2.53,921.85,1,1,1,0,1,1
SHP-115251,2024-01-12,2024-01-14,2024-01-14,TransNorth Logistics,"Windsor, ON","Philadelphia, PA","Windsor, ON → Philadelphia, PA",760,LTL,Lettuce,13978,2.22,1689.56,0,2,1,0,2,2
SHP-115252,2024-10-24,2024-10-25,2024-10-25,GreenRoute Logistics,"Leamington, ON","Buffalo, NY","Leamington, ON → Buffalo, NY",315,LTL,Lettuce,13413,2.38,749.26,1,1,1,1,1,1
SHP-115253,2024-04-12,2024-04-14,2024-04-14,CrossBorder Freight,"Kingsville, ON","New York, NY","Kingsville, ON → New York, NY",885,LTL,Strawberries,10071,3.43,3036.24,1,1,1,0,2,2
SHP-115254,2024-07-11,2024-07-12,2024-07-12,CrossBorder Freight,"Leamington, ON","Pittsburgh, PA","Leamington, ON → Pittsburgh, PA",496,TL,Cucumbers,43035,3.43,1701.21,1,1,1,0,1,1
SHP-115255,2024-09-22,2024-09-23,2024-09-23,CrossBorder Freight,"Leamington, ON","Columbus, OH","Leamington, ON → Columbus, OH",391,TL,Lettuce,39996,2.97,1159.69,1,1,1,1,1,1
SHP-115256,2024-05-28,2024-06-01,2024-06-01,Atlantic Carriers,"Windsor, ON","Winnipeg, MB","Windsor, ON → Winnipeg, MB",1889,LTL,Peppers,5939,2.07,3907.58,1,1,1,0,4,4
SHP-115257,2025-12-14,2025-12-15,2025-12-15,Atlantic Carriers,"Kingsville, ON","Detroit, MI","Kingsville, ON → Detroit, MI",74,Reefer,Mixed Produce,26669,3.21,237.7,1,1,1,0,1,1
SHP-115258,2025-04-23,2025-04-25,2025-04-25,Prairie Express,"Kingsville, ON","New York, NY","Kingsville, ON → New York, NY",900,TL,Peppers,38324,2.92,2626.46,1,1,1,0,2,2
SHP-115259,2024-01-22,2024-01-24,2024-01-25,Northern Star Haulage,"Kingsville, ON","Montreal, QC","Kingsville, ON → Montreal, QC",864,Reefer,Mixed Produce,29937,3.27,2826.56,1,1,0,0,2,3
SHP-115260,2024-04-22,2024-04-23,2024-04-23,Northern Star Haulage,"Leamington, ON","Toronto, ON","Leamington, ON → Toronto, ON",365,Reefer,Mixed Produce,29697,3.7,1350.48,0,3,1,0,1,1
SHP-115261,2025-08-24,2025-08-26,2025-08-26,TransNorth Logistics,"Kingsville, ON","Ottawa, ON","Kingsville, ON → Ottawa, ON",732,LTL,Peppers,8987,2.69,1969.33,1,1,1,0,2,2
SHP-115262,2025-07-30,2025-08-01,2025-08-03,Great Lakes Transport,"Kingsville, ON","New York, NY","Kingsville, ON → New York, NY",909,TL,Strawberries,33987,2.49,2262.03,1,1,0,0,2,4
SHP-115263,2024-06-18,2024-06-20,2024-06-20,GreenRoute Logistics,"Kingsville, ON","New York, NY","Kingsville, ON → New York, NY",888,TL,Strawberries,39960,4.16,3694.18,1,1,1,0,2,2
SHP-115264,2024-09-03,2024-09-04,2024-09-04,Prairie Express,"Kingsville, ON","Chicago, IL","Kingsville, ON → Chicago, IL",446,LTL,Lettuce,5762,1.86,831.74,0,2,1,0,1,1
SHP-115265,2025-11-09,2025-11-10,2025-11-10,Prairie Express,"Kingsville, ON","Toronto, ON","Kingsville, ON → Toronto, ON",366,TL,Strawberries,30781,2.11,771.98,1,1,1,0,1,1
SHP-115266,2025-02-13,2025-02-17,2025-02-17,FreshHaul Inc.,"Windsor, ON","Winnipeg, MB","Windsor, ON → Winnipeg, MB",1887,Reefer,Tomatoes,37166,4.13,7800.72,0,2,1,0,4,4
SHP-115267,2024-04-17,2024-04-20,2024-04-20,Atlantic Carriers,"Windsor, ON","Boston, MA","Windsor, ON → Boston, MA",1033,LTL,Cucumbers,12903,2.85,2941.02,1,1,1,0,3,3
SHP-115268,2024-11-02,2024-11-04,2024-11-04,TransNorth Logistics,"Kingsville, ON","Montreal, QC","Kingsville, ON → Montreal, QC",843,Reefer,Cucumbers,27695,3.66,3086.1,1,1,1,0,2,2
SHP-115269,2025-12-10,2025-12-11,2025-12-11,TransNorth Logistics,"Kingsville, ON","Detroit, MI","Kingsville, ON → Detroit, MI",66,TL,Tomatoes,35693,2.49,164.55,0,3,1,0,1,1
SHP-115270,2025-10-06,2025-10-08,2025-10-08,Prairie Express,"Windsor, ON","Philadelphia, PA","Windsor, ON → Philadelphia, PA",753,LTL,Lettuce,14049,2,1506.83,0,2,1,0,2,2
SHP-115271,2024-04-07,2024-04-09,2024-04-09,FreshHaul Inc.,"Kingsville, ON","Ottawa, ON","Kingsville, ON → Ottawa, ON",755,Reefer,Strawberries,38054,4.16,3138.89,1,1,1,0,2,2
SHP-115272,2025-12-24,2025-12-27,2025-12-27,Atlantic Carriers,"Windsor, ON","Boston, MA","Windsor, ON → Boston, MA",1055,LTL,Mixed Produce,11385,2.51,2643.63,0,3,1,0,3,3
SHP-115274,2025-12-08,2025-12-11,2025-12-11,Maple Leaf Freight,"Windsor, ON","Atlanta, GA","Windsor, ON → Atlanta, GA",1108,TL,Tomatoes,38418,3.36,3719.25,1,1,1,0,3,3
SHP-115275,2025-04-07,2025-04-08,2025-04-08,Prairie Express,"Leamington, ON","Columbus, OH","Leamington, ON → Columbus, OH",385,TL,Tomatoes,38958,2.68,1032.7,1,1,1,0,1,1
SHP-115276,2024-12-27,2024-12-29,2024-12-29,Maple Leaf Freight,"Kingsville, ON","Montreal, QC","Kingsville, ON → Montreal, QC",853,LTL,Cucumbers,13713,2.57,2191.91,1,1,1,0,2,2
SHP-115277,2025-06-16,2025-06-19,2025-06-20,Northern Star Haulage,"Windsor, ON","Atlanta, GA","Windsor, ON → Atlanta, GA",1099,Reefer,Cucumbers,41363,3.63,3987.3,1,1,0,0,3,4
SHP-115278,2025-07-27,2025-07-30,2025-07-30,Atlantic Carriers,"Windsor, ON","Atlanta, GA","Windsor, ON → Atlanta, GA",1109,LTL,Lettuce,13018,2.73,3028.07,1,1,1,0,3,3
SHP-115279,2024-11-07,2024-11-08,2024-11-08,FreshHaul Inc.,"Leamington, ON","Toronto, ON","Leamington, ON → Toronto, ON",377,TL,Cucumbers,35269,3.39,1278.44,1,1,1,0,1,1
SHP-115280,2024-08-22,2024-08-24,2024-08-24,GreenRoute Logistics,"Kingsville, ON","Montreal, QC","Kingsville, ON → Montreal, QC",860,LTL,Strawberries,8216,3.07,2637.13,1,1,1,0,2,2
SHP-115281,2025-10-06,2025-10-13,2025-10-13,Great Lakes Transport,"Windsor, ON","Calgary, AB","Windsor, ON → Calgary, AB",3391,LTL,Mixed Produce,11278,1.93,6551.18,0,2,1,0,7,7
SHP-115282,2025-02-16,2025-02-18,2025-02-18,Prairie Express,"Windsor, ON","Philadelphia, PA","Windsor, ON → Philadelphia, PA",769,LTL,Strawberries,14807,1.72,1319,1,1,1,0,2,2
SHP-115283,2024-05-31,2024-06-01,2024-06-01,Prairie Express,"Kingsville, ON","Detroit, MI","Kingsville, ON → Detroit, MI",61,TL,Tomatoes,35160,2.34,142.9,1,1,1,0,1,1
SHP-115284,2025-10-17,2025-10-19,2025-10-19,Summit Trucking,"Leamington, ON","Pittsburgh, PA","Leamington, ON → Pittsburgh, PA",517,TL,Cucumbers,35592,3.32,1716.48,1,1,1,0,2,2
SHP-115285,2025-11-17,2025-11-24,2025-11-24,Maple Leaf Freight,"Windsor, ON","Calgary, AB","Windsor, ON → Calgary, AB",3392,TL,Peppers,39738,2.72,9229.26,1,1,1,0,7,7
SHP-115286,2025-05-09,2025-05-10,2025-05-10,Maple Leaf Freight,"Kingsville, ON","Toronto, ON","Kingsville, ON → Toronto, ON",333,TL,Strawberries,35874,3.08,1024.17,1,1,1,0,1,1
SHP-115287,2025-07-27,2025-07-28,2025-07-28,Great Lakes Transport,"Leamington, ON","Pittsburgh, PA","Leamington, ON → Pittsburgh, PA",489,TL,Cucumbers,36963,2.74,1337.8,1,1,1,0,1,1
SHP-115288,2024-12-27,2024-12-28,2024-12-28,GreenRoute Logistics,"Kingsville, ON","Toronto, ON","Kingsville, ON → Toronto, ON",345,LTL,Lettuce,8247,2.72,937.34,1,1,1,0,1,1
SHP-115289,2024-06-07,2024-06-09,2024-06-09,Maple Leaf Freight,"Kingsville, ON","New York, NY","Kingsville, ON → New York, NY",895,Reefer,Peppers,31718,5.2,4655.89,1,1,1,0,2,2
SHP-115290,2025-12-05,2025-12-07,2025-12-07,Summit Trucking,"Kingsville, ON","New York, NY","Kingsville, ON → New York, NY",892,LTL,Tomatoes,14099,2.7,2409.76,1,1,1,0,2,2
SHP-115291,2024-04-09,2024-04-10,2024-04-10,TransNorth Logistics,"Leamington, ON","Pittsburgh, PA","Leamington, ON → Pittsburgh, PA",494,TL,Mixed Produce,36497,3.44,1698.68,1,1,1,0,1,1
SHP-115292,2024-11-09,2024-11-12,2024-11-12,Summit Trucking,"Windsor, ON","Atlanta, GA","Windsor, ON → Atlanta, GA",1118,LTL,Tomatoes,10372,2.14,2389.34,1,1,1,0,3,3
SHP-115293,2024-09-05,2024-09-08,2024-09-08,Atlantic Carriers,"Windsor, ON","Boston, MA","Windsor, ON → Boston, MA",1063,TL,Peppers,44177,3.54,3760.31,1,1,1,0,3,3
SHP-115295,2025-05-15,2025-05-16,2025-05-16,TransNorth Logistics,"Leamington, ON","Pittsburgh, PA","Leamington, ON → Pittsburgh, PA",498,Reefer,Peppers,27412,3.75,1865.28,1,1,1,0,1,1
SHP-115296,2024-01-09,2024-01-12,2024-01-12,TransNorth Logistics,"Windsor, ON","Boston, MA","Windsor, ON → Boston, MA",1067,LTL,Cucumbers,12508,2.09,2224.72,1,1,1,0,3,3
SHP-115298,2025-05-02,2025-05-03,2025-05-03,Atlantic Carriers,"Leamington, ON","Buffalo, NY","Leamington, ON → Buffalo, NY",286,TL,Cucumbers,31298,2.83,810.38,1,1,1,0,1,1
SHP-115299,2025-09-21,2025-09-22,2025-09-22,Summit Trucking,"Kingsville, ON","Toronto, ON","Kingsville, ON → Toronto, ON",362,TL,Lettuce,41798,2.81,1017.23,1,1,1,0,1,1
SHP-115300,2024-04-17,2024-04-20,2024-04-20,Prairie Express,"Windsor, ON","Boston, MA","Windsor, ON → Boston, MA",1056,TL,Cucumbers,31944,2.8,2954.62,1,1,1,0,3,3
SHP-115301,2024-06-04,2024-06-06,2024-06-06,Great Lakes Transport,"Kingsville, ON","Ottawa, ON","Kingsville, ON → Ottawa, ON",768,Reefer,Tomatoes,26229,3.44,2639,1,1,1,0,2,2
SHP-115302,2024-03-29,2024-03-31,2024-03-31,FreshHaul Inc.,"Windsor, ON","Philadelphia, PA","Windsor, ON → Philadelphia, PA",760,LTL,Mixed Produce,6534,3.38,2565.78,0,2,1,0,2,2
SHP-115303,2025-05-10,2025-05-12,2025-05-12,GreenRoute Logistics,"Windsor, ON","Philadelphia, PA","Windsor, ON → Philadelphia, PA",768,TL,Peppers,38581,2.44,1873.44,1,1,1,0,2,2
SHP-115304,2025-02-19,2025-02-20,2025-02-20,Prairie Express,"Kingsville, ON","Chicago, IL","Kingsville, ON → Chicago, IL",459,LTL,Lettuce,10344,1.42,654.07,0,3,1,0,1,1
SHP-115305,2024-02-07,2024-02-08,2024-02-08,Maple Leaf Freight,"Leamington, ON","Toronto, ON","Leamington, ON → Toronto, ON",349,TL,Mixed Produce,30739,2.77,965.79,1,1,1,0,1,1
SHP-115306,2025-02-06,2025-02-09,2025-02-12,Summit Trucking,"Windsor, ON","Atlanta, GA","Windsor, ON → Atlanta, GA",1087,Reefer,Cucumbers,31594,3.54,3846.3,1,1,0,0,3,6
SHP-115307,2024-11-08,2024-11-09,2024-11-09,CrossBorder Freight,"Kingsville, ON","Detroit, MI","Kingsville, ON → Detroit, MI",66,TL,Tomatoes,34220,3.14,207.08,1,1,1,1,1,1
SHP-115308,2024-05-21,2024-05-23,2024-05-24,Maple Leaf Freight,"Kingsville, ON","Ottawa, ON","Kingsville, ON → Ottawa, ON",769,TL,Peppers,36794,3.37,2588.67,1,1,0,0,2,3
SHP-115310,2025-01-05,2025-01-06,2025-01-06,Atlantic Carriers,"Leamington, ON","Toronto, ON","Leamington, ON → Toronto, ON",375,TL,Strawberries,31979,2.54,952.35,1,1,1,0,1,1
SHP-115311,2024-04-11,2024-04-13,2024-04-13,CrossBorder Freight,"Kingsville, ON","Ottawa, ON","Kingsville, ON → Ottawa, ON",761,TL,Peppers,38464,2.96,2256.12,1,1,1,0,2,2
SHP-115313,2025-09-05,2025-09-08,2025-09-08,Great Lakes Transport,"Windsor, ON","Atlanta, GA","Windsor, ON → Atlanta, GA",1114,Reefer,Lettuce,26190,3.37,3759.02,0,2,1,0,3,3
SHP-115314,2024-02-08,2024-02-09,2024-02-09,CrossBorder Freight,"Kingsville, ON","Toronto, ON","Kingsville, ON → Toronto, ON",348,LTL,Cucumbers,9155,2.52,875.85,1,1,1,1,1,1
SHP-115315,2025-12-12,2025-12-13,2025-12-13,Great Lakes Transport,"Leamington, ON","Toronto, ON","Leamington, ON → Toronto, ON",364,LTL,Peppers,8971,1.69,615.04,1,1,1,0,1,1
SHP-115316,2024-02-12,2024-02-13,2024-02-13,CrossBorder Freight,"Kingsville, ON","Toronto, ON","Kingsville, ON → Toronto, ON",333,TL,Mixed Produce,33179,2.71,902.46,1,1,1,0,1,1
SHP-115317,2024-10-31,2024-11-01,2024-11-01,Maple Leaf Freight,"Kingsville, ON","Chicago, IL","Kingsville, ON → Chicago, IL",435,LTL,Tomatoes,5376,2.9,1262.58,1,1,1,0,1,1
SHP-115319,2024-11-25,2024-11-27,2024-11-27,FreshHaul Inc.,"Leamington, ON","Pittsburgh, PA","Leamington, ON → Pittsburgh, PA",517,TL,Peppers,32285,3.9,2017.05,1,1,1,0,2,2
SHP-115320,2025-08-04,2025-08-05,2025-08-05,Northern Star Haulage,"Kingsville, ON","Detroit, MI","Kingsville, ON → Detroit, MI",70,LTL,Tomatoes,13577,2.3,160.86,0,3,1,0,1,1
SHP-115321,2025-09-10,2025-09-13,2025-09-13,Prairie Express,"Windsor, ON","Boston, MA","Windsor, ON → Boston, MA",1069,LTL,Peppers,14658,2.35,2512.5,1,1,1,0,3,3
SHP-115322,2024-01-07,2024-01-14,2024-01-14,GreenRoute Logistics,"Windsor, ON","Calgary, AB","Windsor, ON → Calgary, AB",3380,Reefer,Mixed Produce,40709,4.01,13551.13,0,2,1,0,7,7
SHP-115323,2025-05-12,2025-05-13,2025-05-13,TransNorth Logistics,"Kingsville, ON","Detroit, MI","Kingsville, ON → Detroit, MI",46,Reefer,Cucumbers,30110,3.77,173.27,1,1,1,0,1,1
SHP-115324,2025-08-17,2025-08-19,2025-08-19,FreshHaul Inc.,"Kingsville, ON","Montreal, QC","Kingsville, ON → Montreal, QC",832,TL,Strawberries,43167,3.64,3032.34,1,1,1,0,2,2
SHP-115325,2024-01-30,2024-02-01,2024-02-04,Maple Leaf Freight,"Kingsville, ON","Ottawa, ON","Kingsville, ON → Ottawa, ON",736,TL,Mixed Produce,39671,3.14,2314.54,1,1,0,0,2,5
SHP-115326,2024-08-12,2024-08-13,2024-08-13,Great Lakes Transport,"Leamington, ON","Pittsburgh, PA","Leamington, ON → Pittsburgh, PA",498,TL,Lettuce,44223,3.47,1726.08,1,1,1,0,1,1
SHP-115327,2024-05-18,2024-05-19,2024-05-19,CrossBorder Freight,"Kingsville, ON","Toronto, ON","Kingsville, ON → Toronto, ON",360,LTL,Cucumbers,5585,2.9,1044.54,1,1,1,0,1,1
SHP-115328,2025-08-21,2025-08-22,2025-08-22,FreshHaul Inc.,"Kingsville, ON","Toronto, ON","Kingsville, ON → Toronto, ON",363,TL,Peppers,43185,3.75,1361.18,1,1,1,0,1,1
SHP-115329,2024-02-19,2024-02-20,2024-02-20,GreenRoute Logistics,"Kingsville, ON","Detroit, MI","Kingsville, ON → Detroit, MI",51,TL,Strawberries,43675,2.99,152.62,1,1,1,0,1,1
SHP-115330,2024-07-04,2024-07-05,2024-07-05,Atlantic Carriers,"Leamington, ON","Toronto, ON","Leamington, ON → Toronto, ON",356,TL,Cucumbers,37255,3.2,1137.87,1,1,1,0,1,1
SHP-115331,2024-06-04,2024-06-06,2024-06-06,Maple Leaf Freight,"Windsor, ON","Philadelphia, PA","Windsor, ON → Philadelphia, PA",748,TL,Peppers,44311,3.64,2721.36,0,2,1,0,2,2
SHP-115332,2025-09-29,2025-09-30,2025-09-30,Atlantic Carriers,"Leamington, ON","Toronto, ON","Leamington, ON → Toronto, ON",346,TL,Strawberries,42014,3.04,1050.54,1,1,1,0,1,1
SHP-115333,2025-05-13,2025-05-17,2025-05-17,Maple Leaf Freight,"Windsor, ON","Winnipeg, MB","Windsor, ON → Winnipeg, MB",1890,Reefer,Cucumbers,25304,3.95,7458.12,1,1,1,0,4,4
SHP-115334,2025-02-04,2025-02-11,2025-02-11,GreenRoute Logistics,"Windsor, ON","Calgary, AB","Windsor, ON → Calgary, AB",3409,TL,Peppers,42116,3.09,10546.53,0,3,1,0,7,7
SHP-115335,2024-01-25,2024-01-26,2024-01-26,Maple Leaf Freight,"Leamington, ON","Buffalo, NY","Leamington, ON → Buffalo, NY",290,TL,Strawberries,36520,3.2,927,1,1,1,0,1,1
SHP-115336,2024-08-18,2024-08-20,2024-08-20,CrossBorder Freight,"Leamington, ON","Pittsburgh, PA","Leamington, ON → Pittsburgh, PA",513,TL,Mixed Produce,43126,3.61,1853.56,1,1,1,1,2,2
SHP-115337,2025-12-03,2025-12-04,2025-12-04,Great Lakes Transport,"Leamington, ON","Columbus, OH","Leamington, ON → Columbus, OH",401,LTL,Mixed Produce,8153,1.73,694.34,1,1,1,0,1,1
SHP-115338,2025-05-28,2025-05-30,2025-05-30,Summit Trucking,"Leamington, ON","Pittsburgh, PA","Leamington, ON → Pittsburgh, PA",513,Reefer,Peppers,38281,3.5,1792.94,1,1,1,0,2,2
SHP-115339,2025-10-22,2025-10-24,2025-10-24,Prairie Express,"Windsor, ON","Philadelphia, PA","Windsor, ON → Philadelphia, PA",760,TL,Mixed Produce,33941,2.14,1623.41,0,2,1,0,2,2
SHP-115340,2024-11-05,2024-11-06,2024-11-06,Prairie Express,"Kingsville, ON","Detroit, MI","Kingsville, ON → Detroit, MI",43,TL,Tomatoes,32078,2.7,116.08,1,1,1,0,1,1
SHP-115341,2025-12-22,2025-12-23,2025-12-23,GreenRoute Logistics,"Kingsville, ON","Toronto, ON","Kingsville, ON → Toronto, ON",359,TL,Strawberries,43354,2.69,966.27,1,1,1,0,1,1
SHP-115342,2025-02-03,2025-02-06,2025-02-06,GreenRoute Logistics,"Windsor, ON","Atlanta, GA","Windsor, ON → Atlanta, GA",1100,TL,Mixed Produce,36886,3.24,3561.3,1,1,1,0,3,3
SHP-115343,2025-11-09,2025-11-11,2025-11-11,Great Lakes Transport,"Leamington, ON","Pittsburgh, PA","Leamington, ON → Pittsburgh, PA",501,TL,Lettuce,38510,2.26,1131.47,0,3,1,0,2,2
SHP-115344,2024-06-26,2024-06-29,2024-06-29,GreenRoute Logistics,"Windsor, ON","Atlanta, GA","Windsor, ON → Atlanta, GA",1083,LTL,Lettuce,14168,2.46,2664.35,1,1,1,0,3,3
SHP-115345,2025-01-29,2025-01-31,2025-01-31,Maple Leaf Freight,"Windsor, ON","Philadelphia, PA","Windsor, ON → Philadelphia, PA",748,TL,Mixed Produce,38955,2.81,2101.96,1,1,1,0,2,2
SHP-115346,2025-10-27,2025-10-28,2025-10-30,Northern Star Haulage,"Leamington, ON","Toronto, ON","Leamington, ON → Toronto, ON",367,TL,Mixed Produce,40546,2.78,1021.21,1,1,0,0,1,3
SHP-115347,2025-11-25,2025-11-26,2025-11-27,Northern Star Haulage,"Kingsville, ON","Detroit, MI","Kingsville, ON → Detroit, MI",54,LTL,Lettuce,13215,2.55,137.92,1,1,0,0,1,2
SHP-115348,2025-09-01,2025-09-02,2025-09-02,FreshHaul Inc.,"Kingsville, ON","Detroit, MI","Kingsville, ON → Detroit, MI",41,TL,Peppers,43868,3.42,140.23,1,1,1,0,1,1
SHP-115349,2024-11-02,2024-11-03,2024-11-04,Summit Trucking,"Leamington, ON","Toronto, ON","Leamington, ON → Toronto, ON",376,LTL,Tomatoes,14044,2.49,937.1,0,2,0,0,1,2
SHP-115350,2024-05-17,2024-05-18,2024-05-20,Northern Star Haulage,"Kingsville, ON","Chicago, IL","Kingsville, ON → Chicago, IL",441,LTL,Tomatoes,14444,2.69,1188.41,1,1,0,0,1,3
SHP-115351,2025-12-07,2025-12-08,2025-12-09,TransNorth Logistics,"Leamington, ON","Toronto, ON","Leamington, ON → Toronto, ON",347,TL,Lettuce,37523,2.98,1034.95,1,1,0,0,1,2
SHP-115352,2025-06-23,2025-06-27,2025-06-27,FreshHaul Inc.,"Windsor, ON","Winnipeg, MB","Windsor, ON → Winnipeg, MB",1886,Reefer,Peppers,34416,4.45,8396.88,1,1,1,0,4,4
SHP-115353,2024-11-22,2024-11-24,2024-11-24,Prairie Express,"Kingsville, ON","New York, NY","Kingsville, ON → New York, NY",884,TL,Strawberries,32025,2.66,2355.21,1,1,1,0,2,2
SHP-115355,2025-02-04,2025-02-05,2025-02-05,Atlantic Carriers,"Kingsville, ON","Chicago, IL","Kingsville, ON → Chicago, IL",444,TL,Peppers,30429,2.87,1273.83,1,1,1,0,1,1
SHP-115356,2025-06-21,2025-06-23,2025-06-23,Maple Leaf Freight,"Kingsville, ON","New York, NY","Kingsville, ON → New York, NY",901,TL,Tomatoes,44036,3.09,2785.96,1,1,1,0,2,2
SHP-115357,2024-12-08,2024-12-09,2024-12-09,Summit Trucking,"Leamington, ON","Toronto, ON","Leamington, ON → Toronto, ON",342,Reefer,Cucumbers,28084,3.52,1202.21,1,1,1,0,1,1
SHP-115358,2025-04-14,2025-04-15,2025-04-15,Great Lakes Transport,"Kingsville, ON","Toronto, ON","Kingsville, ON → Toronto, ON",358,Reefer,Tomatoes,36095,3.05,1093.61,1,1,1,0,1,1
SHP-115359,2025-11-11,2025-11-12,2025-11-12,Northern Star Haulage,"Kingsville, ON","Toronto, ON","Kingsville, ON → Toronto, ON",350,LTL,Cucumbers,10502,2,700.23,1,1,1,0,1,1
SHP-115360,2025-05-28,2025-05-29,2025-05-29,Atlantic Carriers,"Kingsville, ON","Chicago, IL","Kingsville, ON → Chicago, IL",446,TL,Peppers,36588,3.07,1367.54,1,1,1,0,1,1
SHP-115361,2024-07-17,2024-07-19,2024-07-19,Great Lakes Transport,"Kingsville, ON","New York, NY","Kingsville, ON → New York, NY",899,TL,Peppers,32914,2.68,2406.91,1,1,1,0,2,2
SHP-115362,2025-02-03,2025-02-04,2025-02-04,Summit Trucking,"Leamington, ON","Toronto, ON","Leamington, ON → Toronto, ON",344,LTL,Tomatoes,13399,2.28,786,1,1,1,0,1,1
SHP-115363,2025-04-24,2025-04-26,2025-04-29,GreenRoute Logistics,"Kingsville, ON","New York, NY","Kingsville, ON → New York, NY",895,TL,Mixed Produce,38857,3.27,2922.25,1,1,0,0,2,5
SHP-115364,2024-12-27,2024-12-30,2024-12-30,Prairie Express,"Windsor, ON","Atlanta, GA","Windsor, ON → Atlanta, GA",1099,Reefer,Strawberries,30795,3.15,3457.74,1,1,1,0,3,3
SHP-115365,2025-01-01,2025-01-04,2025-01-06,Summit Trucking,"Windsor, ON","Boston, MA","Windsor, ON → Boston, MA",1064,TL,Tomatoes,40756,2.7,2872.52,0,3,0,0,3,5
SHP-115367,2025-12-13,2025-12-15,2025-12-15,CrossBorder Freight,"Windsor, ON","Philadelphia, PA","Windsor, ON → Philadelphia, PA",739,Reefer,Strawberries,40225,3.28,2426.67,0,2,1,0,2,2
SHP-115368,2024-06-08,2024-06-12,2024-06-12,Summit Trucking,"Windsor, ON","Winnipeg, MB","Windsor, ON → Winnipeg, MB",1899,LTL,Lettuce,6242,2.18,4133.45,1,1,1,0,4,4
SHP-115369,2025-06-01,2025-06-02,2025-06-02,Northern Star Haulage,"Kingsville, ON","Toronto, ON","Kingsville, ON → Toronto, ON",364,Reefer,Cucumbers,38174,4.34,1580.38,1,1,1,0,1,1
SHP-115370,2025-01-19,2025-01-23,2025-01-23,Atlantic Carriers,"Windsor, ON","Winnipeg, MB","Windsor, ON → Winnipeg, MB",1905,TL,Strawberries,37217,2.51,4786.43,1,1,1,0,4,4
SHP-115371,2024-05-06,2024-05-07,2024-05-08,Atlantic Carriers,"Kingsville, ON","Toronto, ON","Kingsville, ON → Toronto, ON",346,TL,Mixed Produce,32655,3.16,1094.03,1,1,0,0,1,2
SHP-115372,2024-06-19,2024-06-20,2024-06-20,GreenRoute Logistics,"Leamington, ON","Columbus, OH","Leamington, ON → Columbus, OH",404,Reefer,Tomatoes,33040,4.19,1692.46,0,2,1,0,1,1
SHP-115374,2025-04-15,2025-04-16,2025-04-16,Great Lakes Transport,"Leamington, ON","Buffalo, NY","Leamington, ON → Buffalo, NY",303,TL,Peppers,38598,3.02,913.77,1,1,1,0,1,1
SHP-115375,2025-06-13,2025-06-15,2025-06-15,Atlantic Carriers,"Windsor, ON","Philadelphia, PA","Windsor, ON → Philadelphia, PA",746,LTL,Strawberries,7403,2.82,2103.37,1,1,1,0,2,2
SHP-115377,2024-03-30,2024-03-31,2024-03-31,FreshHaul Inc.,"Leamington, ON","Buffalo, NY","Leamington, ON → Buffalo, NY",298,Reefer,Tomatoes,30691,4.29,1277.71,1,1,1,0,1,1
SHP-115379,2024-01-21,2024-01-22,2024-01-22,Great Lakes Transport,"Leamington, ON","Buffalo, NY","Leamington, ON → Buffalo, NY",297,Reefer,Peppers,38147,3.43,1017.58,1,1,1,0,1,1
SHP-115380,2025-04-16,2025-04-19,2025-04-19,GreenRoute Logistics,"Windsor, ON","Atlanta, GA","Windsor, ON → Atlanta, GA",1086,TL,Peppers,39860,3.43,3720.72,1,1,1,0,3,3
